source,target,weight
72,514,1
72,954,1
72,743,7
72,9,7
72,1027,3
72,884,5
72,436,3
72,58,36
72,285,1
72,238,5
72,229,9
72,32,156
72,11,92
72,314,9
72,382,1
72,101,1
72,974,1
72,172,10
72,155,3
72,719,1
72,489,1
719,239,1
719,658,11
719,584,1
719,9,1
719,848,1
719,436,2
719,58,5
719,229,1
719,32,1
719,11,12
719,314,1
719,382,1
719,72,1
727,1,4
727,46,6
727,611,6
727,74,6
727,93,8
727,99,3
727,1009,1
727,240,5
727,83,7
727,13,1
727,463,1
727,324,1
727,27,1
727,399,1
727,71,4
727,1000,1
727,521,2
727,66,1
1086,578,1
1086,94,1
1086,159,1
1086,151,1
1086,223,1
1086,2,4
1086,152,1
1086,26,3
1086,96,2
1086,56,1
1086,321,1
1086,296,1
1086,88,1
1086,236,1
1086,78,1
1086,67,2
504,861,1
504,648,1
504,35,3
504,263,1
504,315,1
504,767,1
504,50,1
504,507,1
504,49,2
504,37,1
504,248,1
504,544,1
504,990,1
504,204,1
504,40,2
504,22,2
504,59,2
504,868,4
504,21,3
504,524,1
504,586,3
504,209,5
504,62,8
504,9,2
504,515,4
504,279,2
504,218,1
504,53,1
504,260,7
504,983,1
504,30,2
504,604,5
504,948,5
504,36,10
504,10,5
504,234,1
504,643,2
504,48,11
504,339,2
504,886,1
504,230,2
504,20,3
948,648,1
948,35,2
948,263,1
948,50,1
948,248,1
948,586,1
948,62,4
948,515,4
948,279,1
948,260,4
948,30,1
948,504,5
948,36,4
948,48,3
948,339,1
948,230,2
417,778,1
417,657,3
417,456,2
417,163,11
417,180,13
417,16,3
417,231,3
417,819,2
417,485,2
417,142,9
417,311,1
417,9,2
417,156,2
417,279,1
417,122,7
417,361,1
417,226,5
417,8,5
417,55,5
417,270,1
417,554,1
417,101,1
417,30,2
417,273,1
417,352,1
417,82,5
417,191,25
289,61,4
289,195,1
289,632,1
289,297,1
289,462,5
289,70,1
289,435,3
289,570,1
289,243,1
289,80,1
289,320,1
289,131,4
289,255,1
289,28,9
289,717,1
289,65,7
289,121,5
289,100,7
289,41,41
289,6,8
289,9,1
289,85,2
289,177,8
289,24,1
289,443,10
289,384,1
289,298,33
289,197,1
289,310,7
289,19,1
289,378,1
289,441,1
289,221,1
289,89,1
289,33,13
289,108,1
289,45,31
289,214,8
289,66,1
581,778,1
581,167,1
581,578,1
581,25,1
581,94,7
581,159,11
581,151,3
581,223,1
581,42,1
581,2,15
581,152,6
581,309,1
581,189,5
581,282,1
581,916,1
581,26,10
581,96,3
581,321,1
581,9,2
581,399,2
581,305,3
581,427,2
581,79,2
581,670,1
581,296,1
581,236,3
581,113,1
581,201,2
581,111,1
581,78,2
581,15,4
581,1014,1
581,67,5
481,178,1
481,148,1
481,116,5
481,211,1
481,1166,1
481,215,1
481,94,3
481,77,1
481,1030,1
481,42,13
481,1028,1
481,2,17
481,29,1
481,152,1
481,189,1
481,1004,2
481,161,1
481,252,1
481,145,2
481,26,7
481,96,4
481,56,3
481,81,1
481,321,2
481,430,1
481,1027,1
481,17,4
481,670,1
481,296,3
481,88,1
481,144,1
481,201,1
481,111,1
481,694,1
481,78,2
481,14,11
481,98,1
481,3,1
481,585,13
481,232,1
481,67,2
481,0,2
481,149,1
199,235,2
199,210,10
199,268,7
199,130,12
199,907,1
199,610,1
199,420,2
199,668,1
199,380,3
199,12,1
199,80,6
199,16,4
199,724,1
199,953,2
199,287,2
199,323,1
199,213,1
199,216,1
199,118,1
199,324,1
199,350,10
199,291,3
199,139,2
199,143,3
199,9,4
199,86,10
199,327,2
199,300,3
199,449,2
199,256,3
199,120,2
199,391,4
199,346,1
199,1254,2
199,125,20
199,203,7
199,618,1
199,107,3
199,227,3
199,991,1
199,5,58
199,273,1
199,196,1
199,266,1
199,0,2
199,168,3
585,621,1
585,116,2
585,94,3
585,77,3
585,138,1
585,1030,1
585,151,1
585,42,8
585,1028,1
585,2,13
585,29,1
585,152,1
585,189,1
585,1004,3
585,252,1
585,145,2
585,26,4
585,6,1
585,96,4
585,56,4
585,321,1
585,1027,1
585,670,1
585,296,2
585,88,2
585,113,1
585,704,1
585,111,1
585,78,1
585,14,11
585,481,13
585,67,2
585,0,1
483,35,7
483,315,2
483,50,4
483,37,5
483,248,6
483,40,12
483,22,12
483,59,4
483,21,5
483,62,16
483,53,3
483,361,2
483,1103,3
483,95,1
483,107,1
483,1036,3
483,532,2
483,330,11
483,36,6
483,10,7
483,234,5
483,48,5
483,230,4
483,20,5
1077,621,2
1077,371,1
1077,140,2
1077,0,2
1077,1044,2
1077,823,2
176,16,1
176,136,44
176,729,8
176,9,3
176,1237,1
176,134,65
176,224,31
176,272,31
176,281,18
176,1065,1
33,61,2
33,975,4
33,23,146
33,337,2
33,297,3
33,162,1
33,842,1
33,985,2
33,70,17
33,435,1
33,1012,1
33,357,12
33,570,1
33,243,1
33,870,1
33,383,4
33,80,1
33,16,7
33,723,4
33,583,1
33,839,2
33,204,1
33,320,8
33,131,1
33,1091,6
33,370,2
33,255,16
33,463,1
33,28,14
33,261,3
33,590,1
33,717,5
33,65,3
33,121,1
33,1211,3
33,1102,1
33,810,5
33,100,1
33,41,28
33,6,115
33,9,11
33,430,3
33,541,8
33,85,6
33,866,1
33,825,1
33,351,5
33,170,9
33,536,6
33,90,4
33,177,6
33,24,56
33,384,12
33,672,2
33,298,3
33,197,1
33,310,2
33,19,1
33,78,1
33,510,4
33,302,17
33,293,14
33,785,4
33,190,20
33,441,3
33,110,2
33,89,3
33,289,13
33,108,130
33,45,51
33,149,9
33,214,49
33,853,1
33,66,23
1230,435,1
1230,131,1
1230,63,1
1230,310,1
1230,1068,1
1230,171,1
1192,401,2
1192,16,1
1192,6,1
1192,89,2
1192,1100,1
956,807,2
956,43,1
956,760,1
956,91,2
956,68,1
956,304,1
956,280,1
956,726,1
956,254,1
956,97,1
956,366,2
956,206,1
956,47,2
956,549,1
956,0,7
956,137,1
108,975,3
108,23,9
108,337,1
108,462,1
108,842,1
108,70,15
108,357,1
108,16,1
108,723,1
108,839,2
108,320,16
108,131,3
108,1091,7
108,389,1
108,255,1
108,463,1
108,28,3
108,65,2
108,121,2
108,1102,1
108,810,1
108,100,2
108,41,2
108,6,103
108,9,1
108,430,2
108,541,1
108,177,8
108,24,45
108,443,1
108,672,1
108,298,1
108,310,3
108,472,2
108,78,1
108,510,1
108,190,1
108,441,12
108,89,1
108,289,1
108,33,130
108,149,8
108,66,36
45,61,52
45,433,1
45,212,4
45,23,8
45,778,1
45,195,1
45,632,3
45,297,13
45,162,1
45,537,1
45,1094,1
45,70,2
45,435,4
45,570,3
45,80,1
45,16,2
45,508,1
45,1228,2
45,583,3
45,714,25
45,320,1
45,131,8
45,255,1
45,28,11
45,959,1
45,588,2
45,590,32
45,252,1
45,717,1
45,65,14
45,121,11
45,470,1
45,614,1
45,143,1
45,943,1
45,100,3
45,759,1
45,41,28
45,6,46
45,9,4
45,85,162
45,866,2
45,825,1
45,170,4
45,90,3
45,24,6
45,443,1
45,384,1
45,258,1
45,298,9
45,1078,10
45,473,16
45,1243,1
45,107,3
45,197,3
45,310,7
45,101,1
45,472,1
45,19,26
45,378,9
45,1270,1
45,302,1
45,110,2
45,221,2
45,89,23
45,533,1
45,289,31
45,33,51
45,149,1
45,214,12
45,66,1
45,786,2
1100,401,3
1100,16,2
1100,6,3
1100,9,1
1100,89,2
1100,1192,1
1100,635,1
904,38,1
904,805,1
904,544,4
904,40,1
904,360,4
904,164,1
904,576,1
904,567,1
904,1040,6
904,913,2
904,10,7
904,48,5
557,228,1
557,38,2
557,205,2
557,377,1
557,878,2
557,308,1
557,54,3
557,522,1
557,329,1
557,104,4
557,123,1
557,84,7
557,63,1
557,92,3
557,257,1
557,919,2
557,75,5
557,114,16
557,545,1
557,517,3
557,9,4
557,57,4
557,422,1
557,158,1
557,471,2
557,276,1
557,95,1
557,202,4
557,464,2
557,3,28
557,533,2
557,301,9
557,527,3
557,182,2
557,166,2
557,126,3
557,39,17
557,7,23
1068,43,1
1068,63,3
1068,75,1
1068,769,8
1068,267,3
1068,290,1
1068,394,1
1068,1230,1
1068,171,3
993,560,1
993,35,2
993,731,1
993,93,1
993,248,1
993,40,1
993,22,1
993,21,1
993,412,1
993,62,1
993,105,4
993,523,1
993,17,2
993,188,3
993,330,1
993,764,1
993,36,2
993,10,1
993,20,2
301,38,8
301,495,1
301,284,14
301,205,1
301,259,1
301,579,1
301,992,1
301,54,3
301,16,1
301,522,2
301,329,5
301,104,1
301,123,19
301,181,1
301,169,4
301,164,1
301,576,1
301,251,1
301,84,5
301,222,1
301,564,1
301,92,9
301,4,1
301,257,1
301,919,5
301,75,4
301,114,11
301,127,14
301,267,1
301,517,1
301,9,3
301,964,1
301,184,2
301,57,1
301,541,2
301,158,1
301,471,43
301,276,8
301,95,2
301,202,9
301,133,1
301,368,1
301,286,3
301,3,51
301,947,1
301,557,9
301,527,2
301,241,2
301,182,1
301,166,1
301,126,2
301,933,2
301,307,1
301,39,23
301,7,57
301,766,1
179,332,3
179,264,1
179,592,4
179,552,1
179,1,72
179,154,2
179,208,2
179,46,7
179,1168,1
179,926,3
179,74,9
179,800,6
179,93,2
179,99,23
179,76,1
179,16,1
179,240,1
179,1051,1
179,83,2
179,488,4
179,13,27
179,34,35
179,60,1
179,712,1
179,576,1
179,546,4
179,358,1
179,69,1
179,837,1
179,490,12
179,412,1
179,548,1
179,245,4
179,27,20
179,789,1
179,200,5
179,625,5
179,9,1
179,644,6
179,404,1
179,71,10
179,183,1
179,409,3
179,521,2
179,532,1
179,1017,1
179,900,2
179,101,2
179,846,2
179,362,2
179,852,1
179,942,2
179,398,2
179,1157,1
179,1104,1
764,731,7
764,457,8
764,105,8
764,17,8
764,188,11
764,340,2
764,993,1
171,228,7
171,38,1
171,277,8
171,798,4
171,878,1
171,43,1
171,54,14
171,16,1
171,522,1
171,777,1
171,431,2
171,426,13
171,18,31
171,1135,1
171,251,4
171,564,1
171,63,80
171,4,206
171,75,7
171,769,7
171,267,6
171,290,1
171,9,4
171,57,1
171,663,17
171,703,1
171,1126,4
171,95,1
171,1045,5
171,687,5
171,207,16
171,288,3
171,78,1
171,133,2
171,52,32
171,44,7
171,3,11
171,112,2
171,533,5
171,1230,1
171,1068,3
171,772,1
171,39,17
171,7,23
36,516,3
36,294,1
36,861,1
36,495,2
36,648,4
36,35,39
36,650,1
36,651,1
36,1019,1
36,1018,1
36,1020,1
36,263,5
36,315,13
36,767,3
36,50,38
36,507,5
36,49,37
36,506,3
36,37,28
36,754,1
36,248,7
36,544,2
36,16,2
36,782,3
36,794,3
36,522,3
36,1093,1
36,538,5
36,990,1
36,147,10
36,278,9
36,630,4
36,204,5
36,336,7
36,312,8
36,40,39
36,1204,1
36,22,37
36,891,1
36,59,32
36,372,6
36,868,1
36,1029,1
36,576,1
36,21,59
36,844,1
36,524,5
36,550,4
36,682,2
36,593,1
36,586,6
36,209,8
36,711,2
36,175,17
36,62,64
36,124,13
36,871,3
36,9,7
36,186,1
36,515,15
36,577,1
36,279,3
36,299,9
36,242,14
36,258,1
36,218,7
36,51,6
36,31,3
36,53,33
36,260,12
36,1026,5
36,895,1
36,95,3
36,107,3
36,8,4
36,841,3
36,187,10
36,983,1
36,330,14
36,820,2
36,78,1
36,965,7
36,30,38
36,908,2
36,604,2
36,504,10
36,948,4
36,483,6
36,993,2
36,10,83
36,234,19
36,643,4
36,48,38
36,339,7
36,886,2
36,230,6
36,478,4
36,732,2
36,82,1
36,126,1
36,823,1
36,20,55
36,912,1
232,294,1
232,211,4
232,807,1
232,43,3
232,12,5
232,185,1
232,326,3
232,706,8
232,68,1
232,73,5
232,161,6
232,304,1
232,139,1
232,501,8
232,265,6
232,815,6
232,726,1
232,97,3
232,551,1
232,343,19
232,140,1
232,144,49
232,107,5
232,353,1
232,283,3
232,303,2
232,664,10
232,98,1
232,481,1
232,0,59
232,899,2
232,87,1
232,994,1
681,512,7
681,902,1
681,859,2
681,27,12
681,200,8
681,9,3
681,285,9
681,1110,1
681,629,9
559,239,1
559,539,4
559,646,2
559,9,6
559,58,3
559,11,20
559,851,5
559,382,8
559,376,1
559,155,7
559,480,2
559,396,3
157,306,1
157,778,1
157,337,11
157,116,3
157,1236,1
157,359,22
157,830,2
157,12,1
157,25,14
157,159,4
157,553,1
157,989,3
157,77,9
157,138,34
157,151,1
157,91,1
157,1173,1
157,922,1
157,1172,1
157,223,5
157,42,6
157,2,60
157,141,3
157,29,3
157,152,3
157,309,5
157,189,6
157,261,18
157,447,12
157,487,14
157,282,4
157,139,1
157,145,1
157,26,4
157,556,2
157,479,2
157,56,4
157,249,2
157,321,1
157,9,1
157,57,1
157,633,1
157,305,1
157,79,4
157,672,1
157,88,2
157,113,1
157,361,1
157,153,2
157,132,1
157,194,2
157,15,19
157,14,24
157,639,1
157,813,7
157,44,1
157,3,1
157,150,10
157,67,1
157,0,2
157,423,6
157,635,1
157,319,3
157,237,3
157,7,1
266,235,7
266,210,1
266,420,1
266,668,1
266,43,1
266,12,27
266,219,2
266,185,7
266,119,4
266,80,1
266,572,3
266,16,3
266,499,1
266,287,1
266,323,1
266,1058,1
266,213,1
266,216,1
266,68,1
266,680,1
266,291,2
266,139,15
266,265,8
266,9,2
266,86,1
266,840,1
266,203,1
266,618,1
266,174,4
266,752,7
266,303,10
266,5,3
266,199,1
266,0,66
266,137,1
266,809,1
266,934,1
266,386,4
266,168,1
721,660,4
721,1052,1
721,998,1
721,4,1
721,761,4
721,44,1
1208,23,4
1208,162,1
1208,70,1
1208,149,2
10,516,4
10,294,6
10,861,6
10,495,8
10,747,6
10,648,8
10,167,2
10,35,72
10,650,1
10,651,1
10,1019,1
10,1018,1
10,1020,1
10,263,28
10,315,25
10,377,2
10,805,1
10,1095,3
10,1166,1
10,50,87
10,507,1
10,49,80
10,506,8
10,37,93
10,754,3
10,1136,2
10,896,4
10,248,20
10,1164,1
10,544,29
10,16,7
10,782,7
10,794,6
10,522,5
10,1093,4
10,538,13
10,1119,3
10,1038,3
10,147,32
10,278,17
10,630,6
10,716,1
10,204,2
10,1222,4
10,336,17
10,312,20
10,40,110
10,691,1
10,22,137
10,891,2
10,1152,1
10,59,94
10,1099,1
10,1075,2
10,909,7
10,372,8
10,868,1
10,576,1
10,21,110
10,844,5
10,524,9
10,550,5
10,373,3
10,1200,2
10,957,1
10,889,1
10,586,7
10,209,44
10,711,4
10,175,45
10,62,63
10,124,42
10,1040,6
10,986,3
10,545,1
10,871,4
10,9,8
10,186,3
10,949,2
10,399,1
10,515,2
10,577,5
10,279,15
10,316,2
10,299,11
10,1161,5
10,242,32
10,258,4
10,346,1
10,997,1
10,218,24
10,51,16
10,31,3
10,53,82
10,260,3
10,704,1
10,95,5
10,8,7
10,1036,1
10,841,5
10,187,35
10,330,24
10,820,6
10,387,2
10,78,2
10,30,72
10,273,1
10,908,3
10,604,6
10,504,5
10,483,7
10,904,7
10,993,1
10,36,83
10,234,29
10,643,8
10,48,121
10,339,16
10,230,28
10,478,14
10,732,7
10,910,2
10,82,5
10,823,1
10,20,126
10,786,1
10,912,7
234,648,1
234,35,11
234,1019,1
234,1018,1
234,1020,1
234,263,2
234,315,42
234,50,7
234,49,3
234,506,1
234,37,1
234,1233,1
234,248,14
234,16,1
234,782,2
234,794,2
234,522,2
234,538,2
234,336,1
234,312,1
234,40,16
234,22,5
234,59,10
234,372,2
234,21,12
234,844,1
234,550,3
234,209,2
234,175,2
234,62,10
234,124,5
234,299,2
234,242,7
234,218,2
234,51,1
234,53,5
234,95,3
234,187,2
234,330,19
234,30,6
234,504,1
234,483,5
234,36,19
234,10,29
234,48,21
234,230,9
234,478,1
234,732,1
234,910,2
234,20,6
234,912,1
1196,1,1
1196,13,1
1196,34,1
1196,27,1
1196,762,1
1196,701,1
1196,404,1
1196,775,1
527,38,4
527,205,10
527,878,2
527,259,1
527,308,6
527,579,1
527,54,3
527,104,1
527,395,7
527,169,1
527,164,1
527,424,1
527,84,11
527,63,2
527,92,1
527,4,1
527,257,1
527,75,12
527,381,2
527,253,1
527,114,22
527,127,1
527,9,4
527,184,1
527,57,1
527,107,1
527,464,1
527,3,22
527,574,2
527,533,3
527,233,2
527,557,3
527,301,2
527,182,12
527,166,11
527,126,2
527,39,14
527,7,10
352,377,1
352,659,11
352,163,2
352,180,10
352,587,13
352,1209,1
352,22,1
352,142,2
352,919,1
352,311,11
352,9,3
352,317,5
352,156,15
352,279,2
352,226,2
352,8,20
352,55,1
352,30,38
352,417,1
352,82,1
352,191,9
352,20,1
281,745,4
281,707,4
281,612,4
281,136,22
281,729,2
281,9,5
281,134,25
281,224,11
281,272,9
281,176,18
281,597,14
281,1065,2
47,235,3
47,495,1
47,210,1
47,167,1
47,355,13
47,211,27
47,420,1
47,43,12
47,793,1
47,491,1
47,12,46
47,219,1
47,185,23
47,697,2
47,119,2
47,215,12
47,572,1
47,275,3
47,16,5
47,649,1
47,499,2
47,91,5
47,416,2
47,135,20
47,118,16
47,322,13
47,446,1
47,68,10
47,73,1
47,161,20
47,324,1
47,304,3
47,198,16
47,1251,2
47,139,1
47,501,12
47,408,1
47,371,7
47,1146,2
47,280,23
47,265,1
47,262,3
47,9,6
47,254,20
47,97,4
47,367,1
47,573,2
47,438,2
47,285,1
47,620,2
47,250,3
47,258,3
47,700,1
47,140,4
47,725,1
47,95,1
47,144,1
47,107,1
47,1107,1
47,375,4
47,353,5
47,283,1
47,132,12
47,1037,3
47,5,1
47,867,1
47,454,3
47,366,3
47,98,28
47,206,11
47,956,2
47,549,2
47,877,1
47,0,167
47,349,3
47,137,17
47,708,2
47,386,17
47,899,1
47,87,12
47,735,1
47,994,1
47,168,1
988,580,1
988,295,2
988,186,1
988,31,1
988,95,1
988,8,3
988,710,1
988,602,2
988,987,3
354,428,5
354,518,2
354,231,2
354,485,1
354,192,32
354,513,1
354,496,7
354,893,1
354,122,1
354,392,11
354,8,1
354,270,2
354,607,8
354,407,7
407,428,12
407,518,1
407,231,2
407,485,2
407,192,17
407,139,1
407,513,4
407,496,6
407,122,5
407,392,1
407,226,3
407,1024,1
407,55,1
407,270,1
407,554,1
407,607,6
407,354,7
549,12,3
549,119,2
549,275,3
549,91,2
549,356,1
549,118,1
549,68,2
549,280,1
549,640,1
549,254,1
549,343,2
549,258,3
549,921,1
549,140,1
549,144,1
549,347,2
549,366,2
549,956,1
549,47,2
549,0,52
549,87,1
942,1,2
942,74,1
942,99,3
942,13,3
942,34,2
942,490,3
942,245,2
942,27,2
942,200,1
942,625,2
942,9,1
942,532,1
942,1017,1
942,900,3
942,179,2
877,649,6
877,262,2
877,573,5
877,285,3
877,250,4
877,47,1
877,0,1
877,708,5
1055,1,3
1055,46,1
1055,64,3
1055,74,2
1055,102,3
1055,76,2
1055,240,2
1055,60,2
1055,69,2
1055,101,2
1055,923,2
597,1111,1
597,745,4
597,707,4
597,612,3
597,136,3
597,9,4
597,134,1
597,224,1
597,272,1
597,281,14
597,1065,1
241,228,3
241,38,10
241,555,1
241,54,1
241,542,1
241,329,3
241,431,2
241,881,1
241,535,1
241,18,25
241,204,1
241,246,1
241,123,5
241,269,4
241,656,1
241,164,1
241,494,1
241,251,37
241,564,2
241,63,1
241,92,1
241,4,79
241,722,2
241,465,1
241,267,1
241,290,1
241,394,1
241,9,2
241,57,11
241,541,1
241,173,4
241,1054,3
241,1199,1
241,158,2
241,316,1
241,444,1
241,207,3
241,133,4
241,368,40
241,286,9
241,984,1
241,52,19
241,44,9
241,3,40
241,112,28
241,301,2
241,528,1
241,126,1
241,307,16
241,39,3
241,7,54
643,648,1
643,35,3
643,263,4
643,50,1
643,49,1
643,37,4
643,896,1
643,544,2
643,538,1
643,40,2
643,22,3
643,59,2
643,372,1
643,868,2
643,21,1
643,586,1
643,209,13
643,62,3
643,124,1
643,299,1
643,242,1
643,218,1
643,53,1
643,260,1
643,30,3
643,604,3
643,504,2
643,36,4
643,10,8
643,48,13
643,20,2
48,861,1
48,648,1
48,35,28
48,650,1
48,651,1
48,1019,1
48,1018,1
48,1020,1
48,263,23
48,315,17
48,377,1
48,805,1
48,1095,2
48,50,19
48,507,1
48,49,10
48,506,1
48,37,25
48,896,5
48,248,30
48,544,14
48,16,2
48,782,2
48,794,2
48,522,2
48,538,4
48,147,3
48,278,1
48,699,2
48,336,1
48,312,1
48,40,40
48,691,1
48,22,28
48,891,1
48,1152,2
48,59,28
48,1145,1
48,1099,1
48,1075,2
48,909,6
48,372,4
48,868,3
48,21,30
48,844,1
48,524,1
48,550,1
48,373,1
48,586,2
48,209,51
48,175,3
48,62,40
48,124,6
48,1040,6
48,986,1
48,545,1
48,9,5
48,186,1
48,515,2
48,279,2
48,299,5
48,242,4
48,218,4
48,51,4
48,31,2
48,53,17
48,260,5
48,895,1
48,95,2
48,8,2
48,187,5
48,330,13
48,387,2
48,30,14
48,604,5
48,504,11
48,948,3
48,483,5
48,904,5
48,36,38
48,10,121
48,234,21
48,643,13
48,339,3
48,230,35
48,478,2
48,732,1
48,910,1
48,82,1
48,20,28
1207,673,1
1207,207,1
1207,368,5
1207,44,3
1207,307,1
858,167,2
858,25,5
858,94,3
858,138,5
858,2,8
858,145,1
858,26,2
858,56,3
858,79,1
858,88,1
858,113,1
858,153,1
858,194,1
858,738,3
858,14,1
858,1062,1
858,1178,1
858,1059,1
858,67,1
1260,496,1
1062,25,3
1062,615,1
1062,138,1
1062,534,1
1062,2,2
1062,152,1
1062,26,1
1062,9,1
1062,111,1
1062,15,2
1062,858,1
1062,1178,1
1062,1059,1
1062,67,1
696,306,2
696,148,4
696,116,1
696,25,1
696,615,1
696,855,1
696,77,5
696,534,1
696,836,1
696,42,7
696,467,1
696,2,3
696,141,4
696,29,5
696,397,1
696,410,1
696,56,4
696,81,1
696,9,2
696,79,1
696,296,1
696,88,2
696,236,1
696,113,5
696,153,3
696,194,2
696,694,1
696,15,2
696,738,1
696,14,1
696,150,1
696,860,3
1178,94,1
1178,2,1
1178,152,1
1178,79,1
1178,858,1
1178,1062,1
1178,1059,1
1178,67,1
860,306,1
860,148,1
860,615,3
860,534,1
860,204,1
860,836,1
860,42,1
860,2,1
860,141,1
860,29,3
860,96,2
860,56,1
860,81,1
860,79,2
860,296,1
860,88,1
860,236,1
860,113,1
860,153,2
860,1256,1
860,419,2
860,15,1
860,738,1
860,696,3
1059,148,1
1059,595,1
1059,25,2
1059,803,2
1059,138,1
1059,2,2
1059,79,1
1059,78,1
1059,44,1
1059,858,1
1059,1062,1
1059,1178,1
1059,67,1
1059,635,1
67,306,4
67,1023,1
67,778,1
67,337,1
67,148,4
67,167,3
67,116,4
67,578,8
67,595,1
67,756,1
67,873,1
67,806,1
67,25,20
67,94,33
67,1079,1
67,80,2
67,615,2
67,1205,1
67,159,13
67,803,3
67,16,4
67,736,1
67,77,8
67,138,5
67,534,2
67,1030,2
67,151,7
67,223,5
67,370,1
67,42,13
67,1028,1
67,2,108
67,141,3
67,29,1
67,152,23
67,309,4
67,189,9
67,261,1
67,447,1
67,1004,1
67,252,1
67,373,2
67,324,1
67,282,4
67,410,1
67,750,1
67,145,9
67,4,1
67,26,89
67,556,1
67,96,27
67,864,1
67,749,1
67,56,14
67,249,3
67,321,13
67,9,5
67,519,2
67,399,1
67,305,4
67,427,2
67,79,13
67,638,3
67,670,1
67,285,1
67,296,4
67,88,12
67,236,4
67,113,8
67,153,5
67,201,5
67,774,1
67,111,26
67,194,1
67,101,1
67,78,39
67,15,12
67,738,1
67,808,2
67,14,36
67,623,2
67,44,1
67,150,6
67,802,1
67,1086,2
67,581,5
67,481,2
67,585,2
67,157,1
67,858,1
67,1062,1
67,1178,1
67,1059,1
67,423,1
67,319,6
67,237,7
0,294,6
0,235,66
0,495,3
0,778,12
0,1267,1
0,1268,1
0,1,1
0,210,8
0,167,3
0,130,1
0,621,19
0,780,19
0,355,31
0,955,1
0,211,66
0,420,7
0,768,9
0,805,5
0,271,75
0,1279,1
0,804,9
0,807,11
0,596,13
0,1124,1
0,43,285
0,793,5
0,634,11
0,760,9
0,582,4
0,1128,1
0,491,6
0,1156,1
0,12,370
0,219,50
0,185,47
0,697,3
0,119,122
0,215,65
0,94,1
0,999,11
0,80,3
0,1043,8
0,1221,1
0,572,29
0,461,1
0,275,75
0,16,78
0,522,2
0,757,1
0,649,4
0,940,2
0,499,23
0,724,5
0,714,1
0,1041,7
0,1125,1
0,91,190
0,204,5
0,1039,3
0,571,2
0,223,7
0,1069,7
0,939,12
0,370,6
0,356,54
0,718,1
0,416,26
0,1092,4
0,591,1
0,326,61
0,1209,1
0,706,5
0,135,22
0,118,32
0,322,24
0,1224,5
0,446,11
0,68,103
0,309,8
0,897,8
0,680,23
0,540,20
0,616,18
0,73,201
0,161,112
0,252,2
0,1153,4
0,324,25
0,1067,5
0,304,44
0,739,2
0,282,11
0,198,48
0,222,1
0,139,26
0,501,14
0,1070,2
0,408,40
0,903,5
0,371,43
0,1146,2
0,280,29
0,640,33
0,265,79
0,262,27
0,815,6
0,9,87
0,1264,1
0,519,3
0,726,13
0,254,44
0,97,138
0,1133,9
0,654,19
0,1244,1
0,741,21
0,843,14
0,334,40
0,609,21
0,367,85
0,976,3
0,771,15
0,400,37
0,391,2
0,573,6
0,438,37
0,316,16
0,551,43
0,343,45
0,285,14
0,620,12
0,250,34
0,258,48
0,346,1
0,647,15
0,700,8
0,203,1
0,921,10
0,361,3
0,1210,1
0,140,105
0,725,18
0,704,2
0,895,14
0,95,8
0,763,2
0,144,115
0,107,31
0,174,9
0,752,14
0,1107,6
0,375,17
0,353,51
0,283,58
0,132,151
0,101,4
0,1248,4
0,303,55
0,1195,3
0,1037,9
0,1031,17
0,347,43
0,589,20
0,5,5
0,664,9
0,78,9
0,475,37
0,867,8
0,454,28
0,190,4
0,366,42
0,1197,3
0,273,27
0,623,2
0,1162,4
0,1025,8
0,98,157
0,1250,1
0,206,50
0,533,1
0,481,2
0,199,2
0,585,1
0,1077,2
0,956,7
0,232,59
0,157,2
0,266,66
0,47,167
0,549,52
0,877,1
0,1278,1
0,349,27
0,137,77
0,809,11
0,708,5
0,1044,3
0,934,7
0,386,29
0,823,3
0,899,8
0,87,168
0,735,1
0,994,4
0,168,2
0,786,1
0,863,5
0,783,9
1278,0,1
1085,167,1
1085,42,1
1085,2,5
1085,152,1
1085,189,1
1085,9,1
1085,201,1
1085,111,4
1085,15,5
1085,14,3
182,38,27
182,284,2
182,205,48
182,493,1
182,259,4
182,308,33
182,579,1
182,54,1
182,16,2
182,104,8
182,18,1
182,123,4
182,395,26
182,169,4
182,164,4
182,373,1
182,424,2
182,84,65
182,617,4
182,92,5
182,4,1
182,257,1
182,919,1
182,75,48
182,835,1
182,381,2
182,253,3
182,114,28
182,545,4
182,127,4
182,517,8
182,9,5
182,184,4
182,57,2
182,1137,3
182,405,1
182,444,2
182,95,1
182,107,7
182,202,3
182,530,1
182,464,2
182,3,60
182,574,3
182,233,2
182,557,2
182,301,1
182,527,12
182,166,50
182,126,3
182,39,14
182,7,26
166,38,25
166,205,51
166,466,1
166,493,3
166,259,7
166,308,33
166,579,2
166,511,1
166,54,1
166,16,1
166,329,2
166,104,6
166,678,1
166,123,6
166,269,1
166,395,27
166,169,3
166,164,11
166,373,2
166,567,1
166,424,2
166,84,71
166,617,4
166,92,4
166,257,4
166,919,2
166,75,51
166,835,1
166,381,5
166,253,2
166,114,32
166,545,5
166,127,2
166,290,1
166,394,1
166,517,7
166,9,4
166,1159,1
166,184,3
166,57,1
166,1137,1
166,158,4
166,405,2
166,316,3
166,981,1
166,276,2
166,444,2
166,1087,1
166,107,3
166,101,1
166,202,1
166,530,2
166,286,1
166,464,2
166,52,1
166,3,59
166,574,5
166,233,7
166,557,2
166,301,1
